Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
876,CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,FUR-FU-10004017,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Furniture,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",322.59,3.0,0.0,64.52
877,CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,TEC-AC-10003628,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Technology,Accessories,Logitech 910-002974 M325 Wireless Mouse for Web Scrolling,29.99,1.0,0.0,13.20
878,CA-2016-116736,2016-01-17,2016-01-21,Standard Class,CC-12430,TEC-AC-10002049,Chuck Clark,Home Office,United States,Concord,New Hampshire,3301,East,Technology,Accessories,Logitech G19 Programmable Gaming Keyboard,371.97,3.0,0.0,66.95
880,CA-2017-111689,2017-11-30,2017-12-02,Second Class,HP-14815,OFF-BI-10003984,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,Office Supplies,Binders,Lock-Up Easel 'Spel-Binder',68.47,3.0,0.2,23.11
881,CA-2017-111689,2017-11-30,2017-12-02,Second Class,HP-14815,FUR-CH-10004287,Harold Pawlan,Home Office,United States,New York City,New York,10024,East,Furniture,Chairs,SAFCO Arco Folding Chair,1242.90,5.0,0.1,262.39
883,US-2017-123463,2017-12-23,2017-12-23,Same Day,GZ-14470,OFF-AR-10001118,Gary Zandusky,Consumer,United States,San Francisco,California,94109,West,Office Supplies,Art,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",13.48,4.0,0.0,5.93
884,CA-2016-165148,2016-10-22,2016-10-24,First Class,PM-19135,FUR-FU-10000732,Peter McVee,Home Office,United States,Detroit,Michigan,48227,Central,Furniture,Furnishings,Eldon 200 Class Desk Accessories,31.40,5.0,0.0,10.05
887,CA-2017-115364,2017-06-26,2017-07-02,Standard Class,OT-18730,OFF-ST-10002486,Olvera Toch,Consumer,United States,San Diego,California,92105,West,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,83.76,12.0,0.0,1.68
888,CA-2017-150707,2017-10-14,2017-10-19,Standard Class,EL-13735,OFF-BI-10001078,Ed Ludwig,Home Office,United States,Columbia,Maryland,21044,East,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 14 7/8"" X 11""",37.66,7.0,0.0,18.45
890,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,TEC-AC-10000927,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand ,149.95,5.0,0.0,15.00
891,CA-2017-132934,2017-06-20,2017-06-26,Standard Class,JE-15475,OFF-BI-10001098,Jeremy Ellison,Consumer,United States,New Rochelle,New York,10801,East,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,51.31,3.0,0.2,18.60
892,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,OFF-PA-10001622,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.54,1.0,0.0,2.04
893,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,OFF-AR-10003158,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Office Supplies,Art,Fluorescent Highlighters by Dixon,15.92,4.0,0.0,5.41
894,CA-2017-133256,2017-06-26,2017-06-27,First Class,TH-21550,TEC-PH-10002660,Tracy Hopkins,Home Office,United States,Detroit,Michigan,48227,Central,Technology,Phones,Nortel Networks T7316 E Nt8 B27,543.92,8.0,0.0,135.98
895,CA-2016-105494,2016-11-10,2016-11-12,First Class,PC-18745,OFF-ST-10002205,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Storage,File Shuttle I and Handi-File,155.82,7.0,0.0,42.07
896,CA-2016-105494,2016-11-10,2016-11-12,First Class,PC-18745,OFF-BI-10003364,Pamela Coakley,Corporate,United States,San Francisco,California,94122,West,Office Supplies,Binders,Binding Machine Supplies,70.01,3.0,0.2,24.50
897,CA-2016-140634,2016-10-03,2016-10-06,Second Class,HL-15040,OFF-EN-10001099,Hunter Lopez,Consumer,United States,Houston,Texas,77095,Central,Office Supplies,Envelopes,Staple envelope,15.65,2.0,0.2,5.09
899,CA-2017-160983,2017-10-29,2017-10-31,Second Class,GB-14530,OFF-PA-10002250,George Bell,Corporate,United States,Auburn,New York,13021,East,Office Supplies,Paper,Things To Do Today Pad,46.96,8.0,0.0,22.54
900,US-2016-114622,2016-04-10,2016-04-12,First Class,JR-16210,OFF-BI-10004716,Justin Ritter,Corporate,United States,Springfield,Ohio,45503,East,Office Supplies,Binders,Wilson Jones Hanging Recycled Pressboard Data Binders,8.90,2.0,0.7,-6.53
901,CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,OFF-LA-10001045,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10.44,5.0,0.2,3.39
902,CA-2017-150959,2017-11-11,2017-11-13,First Class,TD-20995,OFF-BI-10001510,Tamara Dahlen,Consumer,United States,Garland,Texas,75043,Central,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18.34,4.0,0.8,-32.09
903,CA-2017-132353,2017-09-15,2017-09-17,First Class,DB-13060,TEC-PH-10004536,Dave Brooks,Consumer,United States,Chicago,Illinois,60653,Central,Technology,Phones,Avaya 5420 Digital phone,323.98,3.0,0.2,20.25
904,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,OFF-PA-10002947,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,Xerox 1923,20.04,3.0,0.0,9.62
905,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,OFF-ST-10002583,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,64.96,2.0,0.0,2.60
906,CA-2016-130477,2016-04-08,2016-04-12,Standard Class,LC-17140,OFF-PA-10000019,Logan Currie,Consumer,United States,Los Angeles,California,90032,West,Office Supplies,Paper,Xerox 1931,12.96,2.0,0.0,6.22
907,CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,FUR-BO-10003441,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",323.14,4.0,0.2,12.12
908,CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,TEC-PH-10004774,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Technology,Phones,Gear Head AU3700S Headset,90.93,7.0,0.0,2.73
909,CA-2017-143259,2017-12-30,2018-01-03,Standard Class,PO-18865,OFF-BI-10003684,Patrick O'Donnell,Consumer,United States,New York City,New York,10009,East,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,52.78,3.0,0.2,19.79
910,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,TEC-PH-10001494,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Phones,Polycom CX600 IP Phone VoIP phone,1199.80,4.0,0.0,323.95
911,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,TEC-AC-10004666,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Technology,Accessories,Maxell iVDR EX 500GB Cartridge,1928.78,7.0,0.0,829.38
912,CA-2017-137596,2017-09-02,2017-09-07,Standard Class,BE-11335,OFF-ST-10003816,Bill Eplett,Home Office,United States,Jackson,Michigan,49201,Central,Office Supplies,Storage,Fellowes High-Stak Drawer Files,352.38,2.0,0.0,81.05
914,CA-2017-102519,2017-11-27,2017-11-29,First Class,BM-11650,FUR-FU-10004091,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",46.94,1.0,0.0,19.25
915,CA-2017-102519,2017-11-27,2017-11-29,First Class,BM-11650,TEC-AC-10001772,Brian Moss,Corporate,United States,Milwaukee,Wisconsin,53209,Central,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,143.73,9.0,0.0,56.05
919,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-EN-10000056,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Envelopes,Cameo Buff Policy Envelopes,149.35,3.0,0.2,50.41
920,CA-2016-165218,2016-03-05,2016-03-11,Standard Class,RW-19630,OFF-ST-10001558,Rob Williams,Corporate,United States,Dallas,Texas,75220,Central,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,12.99,1.0,0.2,-0.81
925,CA-2016-149797,2016-09-15,2016-09-20,Standard Class,AH-10075,OFF-BI-10003650,Adam Hart,Corporate,United States,New York City,New York,10011,East,Office Supplies,Binders,GBC DocuBind 300 Electric Binding Machine,841.57,2.0,0.2,294.55
930,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-AR-10003560,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Art,Zebra Zazzle Fluorescent Highlighters,14.59,3.0,0.2,2.55
931,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-AR-10001468,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Art,"Sanford Prismacolor Professional Thick Lead Art Pencils, 36-Color Set",89.86,3.0,0.2,21.34
932,CA-2017-144932,2017-04-14,2017-04-17,First Class,AB-10165,OFF-PA-10004971,Alan Barnes,Consumer,United States,Toledo,Ohio,43615,East,Office Supplies,Paper,Xerox 196,13.87,3.0,0.2,5.03
933,CA-2017-114216,2017-09-02,2017-09-06,Standard Class,RK-19300,OFF-PA-10002195,Ralph Kennedy,Consumer,United States,Philadelphia,Pennsylvania,19140,East,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",12.19,3.0,0.2,4.11
934,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-PA-10001745,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",45.06,8.0,0.2,15.21
935,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-BI-10004826,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Binders,JM Magazine Binder,29.72,6.0,0.7,-21.79
936,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-PA-10001870,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,Xerox 202,15.55,3.0,0.2,5.44
937,CA-2016-140081,2016-06-20,2016-06-24,Standard Class,CG-12040,OFF-AP-10001058,Catherine Glotzbach,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,447.70,2.0,0.2,33.58
938,US-2017-111745,2017-11-05,2017-11-06,First Class,RA-19885,TEC-AC-10003911,Ruben Ausman,Corporate,United States,Farmington,New Mexico,87401,West,Technology,Accessories,NETGEAR AC1750 Dual Band Gigabit Smart WiFi Router,159.99,1.0,0.0,54.40
941,CA-2016-105760,2016-06-19,2016-06-20,First Class,KC-16255,OFF-PA-10000350,Karen Carlisle,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",17.12,2.0,0.0,8.05
942,CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,OFF-BI-10001759,Rob Williams,Corporate,United States,Torrance,California,90503,West,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",6.10,2.0,0.2,2.21
943,CA-2016-142958,2016-12-13,2016-12-20,Standard Class,RW-19630,FUR-TA-10000577,Rob Williams,Corporate,United States,Torrance,California,90503,West,Furniture,Tables,Bretford CR4500 Series Slim Rectangular Table,1114.27,4.0,0.2,41.79
948,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-FU-10003601,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",516.49,7.0,0.2,-12.91
949,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-FU-10000576,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Furnishings,Luxo Professional Fluorescent Magnifier Lamp with Clamp-Mount Base,1007.23,6.0,0.2,75.54
950,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,FUR-TA-10004154,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Furniture,Tables,"Riverside Furniture Oval Coffee Table, Oval End Table, End Table with Drawer",2065.32,12.0,0.4,-619.60
951,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,OFF-PA-10000788,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,Xerox 210,15.55,3.0,0.2,5.44
952,US-2017-110576,2017-11-28,2017-12-02,Standard Class,RB-19795,OFF-PA-10002479,Ross Baird,Home Office,United States,Philadelphia,Pennsylvania,19120,East,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),25.34,6.0,0.2,7.92
953,CA-2017-131156,2017-04-03,2017-04-07,Standard Class,KH-16360,FUR-FU-10001940,Katherine Hughes,Consumer,United States,Philadelphia,Pennsylvania,19143,East,Furniture,Furnishings,Staple-based wall hangings,25.47,4.0,0.2,7.64
954,CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,OFF-AR-10001958,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,27.17,2.0,0.2,2.72
955,CA-2017-136539,2017-12-28,2018-01-01,Standard Class,GH-14665,FUR-BO-10004709,Greg Hansen,Consumer,United States,Round Rock,Texas,78664,Central,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Medium Cherry Finish",78.85,2.0,0.3,-11.60
956,CA-2017-119305,2017-11-30,2017-12-04,Standard Class,SW-20275,OFF-ST-10000604,Scott Williamson,Consumer,United States,Jackson,Mississippi,39212,South,Office Supplies,Storage,Home/Office Personal File Carts,173.80,5.0,0.0,43.45
957,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,TEC-PH-10002923,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,Technology,Phones,"Logitech B530 USB Headset - headset - Full size, Binaural",29.59,1.0,0.2,2.59
958,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,OFF-BI-10004465,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Binders,Avery Durable Slant Ring Binders,4.75,2.0,0.7,-3.17
959,CA-2017-102414,2017-05-15,2017-05-18,Second Class,JA-15970,OFF-PA-10002333,Joseph Airdo,Consumer,United States,Phoenix,Arizona,85023,West,Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",15.55,3.0,0.2,5.64
961,CA-2017-152142,2017-11-14,2017-11-19,Standard Class,LW-16990,FUR-CH-10002965,Lindsay Williams,Corporate,United States,San Francisco,California,94110,West,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",321.57,2.0,0.2,28.14
963,CA-2016-120859,2016-09-01,2016-09-04,First Class,CV-12805,OFF-EN-10001335,Cynthia Voltz,Corporate,United States,San Francisco,California,94110,West,Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",21.88,2.0,0.0,10.94
965,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-LA-10004055,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Office Supplies,Labels,Color-Coded Legal Exhibit Labels,9.82,2.0,0.0,4.81
966,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-AR-10004344,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Office Supplies,Art,Bulldog Vacuum Base Pencil Sharpener,35.97,3.0,0.0,9.71
967,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-PA-10004621,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,Xerox 212,12.96,2.0,0.0,6.22
968,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-PA-10001281,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,191.60,4.0,0.0,91.97
969,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-LA-10001613,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Office Supplies,Labels,Avery File Folder Labels,8.64,3.0,0.0,4.23
970,CA-2017-135279,2017-04-09,2017-04-11,First Class,BS-11800,OFF-ST-10001097,Bryan Spruell,Home Office,United States,New York City,New York,10011,East,Office Supplies,Storage,Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers,501.81,3.0,0.0,0.00
975,US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,TEC-PH-10003555,Phillina Ober,Home Office,United States,New York City,New York,10011,East,Technology,Phones,Motorola HK250 Universal Bluetooth Headset,160.93,7.0,0.0,3.22
976,US-2017-103247,2017-10-05,2017-10-08,Second Class,PO-19195,OFF-BI-10004492,Phillina Ober,Home Office,United States,New York City,New York,10011,East,Office Supplies,Binders,Tuf-Vin Binders,75.79,3.0,0.2,25.58
977,US-2017-100209,2017-07-09,2017-07-15,Standard Class,TD-20995,OFF-BI-10002012,Tamara Dahlen,Consumer,United States,Portland,Oregon,97206,West,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.08,2.0,0.7,-0.79
978,CA-2017-159366,2017-01-07,2017-01-10,First Class,BW-11110,TEC-MA-10000822,Bart Watters,Corporate,United States,Detroit,Michigan,48205,Central,Technology,Machines,Lexmark MX611dhe Monochrome Laser Printer,3059.98,2.0,0.1,680.00
979,CA-2016-145499,2016-05-30,2016-05-31,First Class,RW-19690,OFF-BI-10000848,Robert Waldorf,Consumer,United States,Wilmington,North Carolina,28403,South,Office Supplies,Binders,Angle-D Ring Binders,3.28,2.0,0.7,-2.63
981,CA-2016-144939,2016-10-03,2016-10-08,Standard Class,EB-13870,FUR-CH-10003199,Emily Burns,Consumer,United States,New York City,New York,10035,East,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,599.29,6.0,0.1,93.22
985,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,OFF-LA-10001569,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Labels,Avery 499,7.97,2.0,0.2,2.59
986,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,OFF-EN-10000461,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",27.97,4.0,0.2,9.44
987,CA-2017-100314,2017-09-29,2017-10-05,Standard Class,AS-10630,TEC-MA-10003066,Ann Steele,Home Office,United States,Pasadena,Texas,77506,Central,Technology,Machines,Wasp CCD Handheld Bar Code Reader,336.51,3.0,0.4,44.87
989,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,FUR-FU-10004071,John Grady,Corporate,United States,Auburn,New York,13021,East,Furniture,Furnishings,Luxo Professional Magnifying Clamp-On Fluorescent Lamps,520.05,5.0,0.0,72.81
990,CA-2017-167899,2017-05-21,2017-05-26,Standard Class,JG-15805,OFF-AR-10001988,John Grady,Corporate,United States,Auburn,New York,13021,East,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,17.97,3.0,0.0,5.21
992,CA-2016-110023,2016-09-09,2016-09-11,First Class,TS-21610,OFF-BI-10001036,Troy Staebel,Consumer,United States,New York City,New York,10024,East,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,14.62,2.0,0.2,5.48
993,CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,OFF-FA-10002983,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,Office Supplies,Fasteners,Advantus SlideClip Paper Clips,10.23,3.0,0.0,4.91
994,CA-2016-105585,2016-08-26,2016-08-27,First Class,RF-19735,OFF-PA-10003625,Roland Fjeld,Consumer,United States,San Jose,California,95123,West,Office Supplies,Paper,Xerox 1979,154.90,5.0,0.0,69.71
1001,CA-2016-155488,2016-11-13,2016-11-17,Standard Class,FM-14290,OFF-AR-10002956,Frank Merwin,Home Office,United States,Vancouver,Washington,98661,West,Office Supplies,Art,Boston 16801 Nautilus Battery Pencil Sharpener,44.02,2.0,0.0,11.45
1009,US-2017-106705,2017-12-26,2018-01-01,Standard Class,PO-18850,OFF-PA-10001509,Patrick O'Brill,Consumer,United States,Burlington,Iowa,52601,Central,Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",44.75,5.0,0.0,20.59
